OffRtg,DefRtg,Game_ID,Player_ID
126.7073171,108.2926829,096e231adad0be6ab1cc89cce56847f8,ae53f8ba6761b64a174051da817785bc
87.5,0,096e231adad0be6ab1cc89cce56847f8,c5dd5b2e3b975f0849d9b74e74125cb9
160,0,096e231adad0be6ab1cc89cce56847f8,2ad626904c8b28cceb8e12c624a84240
0,0,096e231adad0be6ab1cc89cce56847f8,ed95dff5440fadf3042b5acacea81eed
129.4270833,111.3932292,096e231adad0be6ab1cc89cce56847f8,5db9c1c8184510fee8161e7fafdc9c49
127.424569,112.3383621,096e231adad0be6ab1cc89cce56847f8,c10b49616a2f4a23607dc1a8be4fde9f
50,0,096e231adad0be6ab1cc89cce56847f8,e816ff284dc3f965b8f3d605a3b91bae
126.0368664,108.8325653,096e231adad0be6ab1cc89cce56847f8,766802a8fda500d7945950de7398c9c6
127.308338,112.7028539,096e231adad0be6ab1cc89cce56847f8,42e0d7167f04a4ff958c6442da0e6851
50,0,096e231adad0be6ab1cc89cce56847f8,dd1da128c27db468d95b99b583f8a57d
72.72727273,86.36363636,096e231adad0be6ab1cc89cce56847f8,8d2127290c94bd41b82a2938734bc750
94.11764706,0,096e231adad0be6ab1cc89cce56847f8,f4a5ca938177c407a9dab5412e39498f
0,0,096e231adad0be6ab1cc89cce56847f8,e59b921ab3da55f632bc748beb12805a
0,0,096e231adad0be6ab1cc89cce56847f8,bd45fe7dba52aa2cd00ba80ff107d05b
94.11764706,0,096e231adad0be6ab1cc89cce56847f8,618f6d58ab2881152607c2a6e057bc51
0,0,096e231adad0be6ab1cc89cce56847f8,bf6ed471f8425903310f08548a206905
0,0,096e231adad0be6ab1cc89cce56847f8,1b37fed4823f31ccbf03515f4b9fe438
109.0909091,0,096e231adad0be6ab1cc89cce56847f8,5cce6ffa455e6372d9de0de400482ab6
12.5,0,096e231adad0be6ab1cc89cce56847f8,e814950408915f43de2b079dce7c21c5
0,0,096e231adad0be6ab1cc89cce56847f8,7027df5d9c51192f3527ac8c74b4d08d
90,0,096e231adad0be6ab1cc89cce56847f8,44230324724c84f122ac62a5f0918314
114.3219724,131.9071791,096e231adad0be6ab1cc89cce56847f8,d81d912f81fa43178f423aa89a713e96
118.1644359,117.208413,096e231adad0be6ab1cc89cce56847f8,48ec4e6c52f418d5ca4ef510ba473ea0
166.6666667,0,096e231adad0be6ab1cc89cce56847f8,4413c19cf092bda39332d7833c90bfe6
114.3564356,128.0763791,096e231adad0be6ab1cc89cce56847f8,99104de2626f67c1fa2ce70504970c3f
87.5,0,096e231adad0be6ab1cc89cce56847f8,d00d552bc4e50f63f9397a74514519ba
115.4189944,126.2569832,096e231adad0be6ab1cc89cce56847f8,616281dee946056b071699476fdee9ec
114.7431621,132.5550367,096e231adad0be6ab1cc89cce56847f8,902362537ff2a39c0c0cfb82ab0adac2
84.21052632,0,096e231adad0be6ab1cc89cce56847f8,4ef3dae16c436459ff05156abca5cebd
0,0,096e231adad0be6ab1cc89cce56847f8,4dd3d6a51dc97c651d3a86eec4362a1f
120.9302326,92.24806202,117a5a71c34c2d8a39ff66d884462bd7,ce84530bdb8f4a9e7cf97e14d536b8a0
113.7096774,95.96774194,117a5a71c34c2d8a39ff66d884462bd7,ec1701b0740d49558c0e4292fbcf5d28
92.85714286,0,117a5a71c34c2d8a39ff66d884462bd7,355440241677831feb31321e4f47389c
96.15384615,92.30769231,117a5a71c34c2d8a39ff66d884462bd7,5254f09164f6bcfba80a12e595ca4724
120.8393632,98.2633864,117a5a71c34c2d8a39ff66d884462bd7,fde04f931b1efe670ec01ec59424cd20
0,0,117a5a71c34c2d8a39ff66d884462bd7,093587100e2037b5dec3199d77b35e8b
117.5453048,107.4341021,117a5a71c34c2d8a39ff66d884462bd7,59fa10b4c9f3cd3cf1048a41966fe24e
0,0,117a5a71c34c2d8a39ff66d884462bd7,c4d3f5f09856d59a1ebd1618e137dc57
0,0,117a5a71c34c2d8a39ff66d884462bd7,68b4e768ed5b52bf2d2f882ebd051c66
0,0,117a5a71c34c2d8a39ff66d884462bd7,6fd2a56d4457a4617bc4931d6c9f3f31
0,0,117a5a71c34c2d8a39ff66d884462bd7,0e35575a0624318cc691947fe700df94
108.3333333,0,117a5a71c34c2d8a39ff66d884462bd7,545561642487bf6991898bd62e9c3172
114.2433234,107.7575244,117a5a71c34c2d8a39ff66d884462bd7,fe4fc80aa14544264b2eca38dbe85bd1
0,0,117a5a71c34c2d8a39ff66d884462bd7,a05b7a85a87b3c7789bf03ec6de8a132
119.1200658,106.25,117a5a71c34c2d8a39ff66d884462bd7,f85a47779c423d73ea3b2aa48c54ff8b
0,0,117a5a71c34c2d8a39ff66d884462bd7,3d784b11288b827cbd97d6dbcd6602ec
109.537454,113.1805158,117a5a71c34c2d8a39ff66d884462bd7,682ee02d38c947defb4cf5e30fba6f96
105.6617127,114.5081387,117a5a71c34c2d8a39ff66d884462bd7,71646c64f62c2748740c45b469e0d611
0,0,117a5a71c34c2d8a39ff66d884462bd7,24e7fa348c6b922fe075358bdabc0b29
80,0,117a5a71c34c2d8a39ff66d884462bd7,758bfe4f98e1d0fc26ef37ef7f9688e4
0,0,117a5a71c34c2d8a39ff66d884462bd7,745fd2a3e78aaceb805e7bc19cf5f126
97.91666667,104.1666667,117a5a71c34c2d8a39ff66d884462bd7,ade82b71d52bf8ebd00f724b25c87e95
54.54545455,0,117a5a71c34c2d8a39ff66d884462bd7,ffc3716da11461d5337f42c2e9590797
64.9122807,82.45614035,117a5a71c34c2d8a39ff66d884462bd7,cf76849b2d40cd089fa8fe823846b717
0,0,117a5a71c34c2d8a39ff66d884462bd7,d1159a16ddc833d8787756a5b90b9141
86.82170543,82.94573643,117a5a71c34c2d8a39ff66d884462bd7,2ffe19dc39838eaa55a52d7b2fbd687c
100.8196721,116.3934426,117a5a71c34c2d8a39ff66d884462bd7,7a1c1f680a11456d505f05fa70712213
105.9656652,118.2832618,117a5a71c34c2d8a39ff66d884462bd7,16d76c912992709c8be29b896b8f9417
0,0,117a5a71c34c2d8a39ff66d884462bd7,5a634567f5022bf46e1c990096fceb9f
105.3022795,118.3845391,117a5a71c34c2d8a39ff66d884462bd7,59c61598abe68e36e2a0f6b24f5344a9
109.2,88.8,1ea0a33aafb4a3cb31ba79cff049300c,2c447ab0a100cb50766552b0f6fadc2d
111.0371075,113.6536632,1ea0a33aafb4a3cb31ba79cff049300c,687b541bdc76b92b085fc1304f5c1bf1
110.0826972,114.4402036,1ea0a33aafb4a3cb31ba79cff049300c,f562f72f83b8e06b60ff184531b07056
0,0,1ea0a33aafb4a3cb31ba79cff049300c,724b933e9d3762a78354b89759d0d19f
0,0,1ea0a33aafb4a3cb31ba79cff049300c,69c02fbc5211dd22186fa1b43e3c71b3
100,0,1ea0a33aafb4a3cb31ba79cff049300c,23fbda7c31efd6cfa21e3ab6c89d53f3
0,0,1ea0a33aafb4a3cb31ba79cff049300c,1781491ce70efa8b357e255e07299f8c
0,0,1ea0a33aafb4a3cb31ba79cff049300c,320f545028c6d47de639c3eb262476de
88.23529412,0,1ea0a33aafb4a3cb31ba79cff049300c,6725198e0d39aa5b4cbe7b65265ce287
115.1515152,90.90909091,1ea0a33aafb4a3cb31ba79cff049300c,0a700ecf0eb76559949f1cb5b69a540b
112.0143885,113.1654676,1ea0a33aafb4a3cb31ba79cff049300c,ce3ac26d43af7aa5555535cfed3f48cc
108.9858793,113.4146341,1ea0a33aafb4a3cb31ba79cff049300c,1c5bebebc83437eca5ef0aaf6eabb15a
150,0,1ea0a33aafb4a3cb31ba79cff049300c,bbe5cb93ef483ea31d950f6c634837dc
50,0,1ea0a33aafb4a3cb31ba79cff049300c,bcf50b1e35f187b7c5bc18090cdfb7f6
0,0,1ea0a33aafb4a3cb31ba79cff049300c,9b6e807cc4c750b9f118126e87064522
111.3947129,105.8796718,1ea0a33aafb4a3cb31ba79cff049300c,7dfbb5980c066844384ba7424aceae47
75,0,1ea0a33aafb4a3cb31ba79cff049300c,1f568a2342e4c375873d49a15e2d4448
0,0,1ea0a33aafb4a3cb31ba79cff049300c,31f28da997f1ed51f0f688b9d004b269
108.5470085,98.29059829,1ea0a33aafb4a3cb31ba79cff049300c,11beb0ae23e6425510297a31fa21881e
0,0,1ea0a33aafb4a3cb31ba79cff049300c,7ad61d685fab533836df6c4605db1ac2
140,0,1ea0a33aafb4a3cb31ba79cff049300c,41c0674725d4cddab004649e9db5a3ce
113.2963989,90.02770083,1ea0a33aafb4a3cb31ba79cff049300c,6ad10958a1d4920dccb1daec39bebd6b
0,0,1ea0a33aafb4a3cb31ba79cff049300c,ef232aca3c330ff4f84215374638d026
112.3966942,107.0565798,1ea0a33aafb4a3cb31ba79cff049300c,ff52c317e26534ae1679da3c917e9fec
0,0,1ea0a33aafb4a3cb31ba79cff049300c,1177a5cdd245dc40c6c39bac4df89ce3
112.027972,108.6713287,1ea0a33aafb4a3cb31ba79cff049300c,a3bac86ad549b2f128a62399d73d6299
0,0,1ea0a33aafb4a3cb31ba79cff049300c,ad1c818605d80c2d6aeabf60426e94a9
114.2857143,0,1ea0a33aafb4a3cb31ba79cff049300c,90ba0d1de241290df2e124a5e02d68ef
111.8190212,107.5715605,1ea0a33aafb4a3cb31ba79cff049300c,83c15c0962941640faab838a8f6f151d
0,0,1ea0a33aafb4a3cb31ba79cff049300c,25b9943b95a816346c06eae76c78a593
38.46153846,0,1ef70f0ed41e6862e3860613e3f21054,324b2f11b1cd08156cceb7206ef69820
111.7647059,47.05882353,1ef70f0ed41e6862e3860613e3f21054,95c8abc40fb4ecf4fa5627975450dc95
0,0,1ef70f0ed41e6862e3860613e3f21054,cbcdba92e7ebacd9418f0bf29a6f6d13
0,0,1ef70f0ed41e6862e3860613e3f21054,fa9ea3ddb13b576d0a7db1b23842c00e
0,0,1ef70f0ed41e6862e3860613e3f21054,387ed8d45a1786fa72e95732df2dac4f
98.90919007,100,1ef70f0ed41e6862e3860613e3f21054,3007e387a7d41a704390cb5878271b9a
0,0,1ef70f0ed41e6862e3860613e3f21054,1ddd9c3d32c6f8245158a15b58b38992
0,0,1ef70f0ed41e6862e3860613e3f21054,769cf4fe28af6cafc5887879e7f7f40f
0,0,1ef70f0ed41e6862e3860613e3f21054,4cf82b670bd014fbd6b99ca1ffa25a4f
97.94344473,101.0282776,1ef70f0ed41e6862e3860613e3f21054,cf81e3b197158f3ddedae95005aa9859
116.6666667,0,1ef70f0ed41e6862e3860613e3f21054,fe8aca56ad93b72526d622348b190ec3
0,0,1ef70f0ed41e6862e3860613e3f21054,89c519190d06b39ae85634965daafa5c
0,0,1ef70f0ed41e6862e3860613e3f21054,eeaac18e3ac23a64e844e9686189d005
100.6756757,79.05405405,1ef70f0ed41e6862e3860613e3f21054,9cf34a85700c146eaf259ed7a818ad63
99.06745415,99.03636929,1ef70f0ed41e6862e3860613e3f21054,b265ffd84dbeef427136d140811e7d5f
0,0,1ef70f0ed41e6862e3860613e3f21054,619d3e44dc84b366bd685de3e94b3bec
92.68635724,91.42053446,1ef70f0ed41e6862e3860613e3f21054,722a380c9b59ef42226e8d392824dcb9
85.71428571,0,1ef70f0ed41e6862e3860613e3f21054,32c044aa84d75ccd78c3c9f2aeb33bd9
97.27891156,96.59863946,1ef70f0ed41e6862e3860613e3f21054,942a84f05f4ab956125f68ec0963481f
0,0,1ef70f0ed41e6862e3860613e3f21054,18a823379f2bf4e4be8b419698cde91c
0,0,1ef70f0ed41e6862e3860613e3f21054,f3d6e924c2736c9e5771b0784e31c2df
0,0,1ef70f0ed41e6862e3860613e3f21054,c950aaad2e56c87e9ac7281016d37cb6
98.53181077,94.12724307,1ef70f0ed41e6862e3860613e3f21054,ef8b068ab7ac9d387b256404acd24cd5
0,0,1ef70f0ed41e6862e3860613e3f21054,95920e4bf5b6c15ba8dffbf959b38ba5
100.7604563,95.31051965,1ef70f0ed41e6862e3860613e3f21054,e49b2cc3f9aacd500b11a35b1c57112d
0,0,1ef70f0ed41e6862e3860613e3f21054,fb64ca4b8beaf4c4c6e4575fe2f3abd7
150,0,1ef70f0ed41e6862e3860613e3f21054,1dabb767e07d0aa702ee58d41c15eab1
0,0,1ef70f0ed41e6862e3860613e3f21054,36fdadf436b164ee29174c8e1fde7271
0,0,1ef70f0ed41e6862e3860613e3f21054,8c7a7249d80b1489594b3a2a87f3f19d
101.7751479,92.89940828,1ef70f0ed41e6862e3860613e3f21054,7f438c18058290903c46dfe9d71bd68a
0,0,25a5ddd58e1b7af731e179e2f98ed42f,a0a99aa6dcb9947e8501d3c17e89cf01
42.85714286,0,25a5ddd58e1b7af731e179e2f98ed42f,661390debadbc4b6d53f7d1883cdd279
112.5,0,25a5ddd58e1b7af731e179e2f98ed42f,5b0d8dd8f942cf81c88a4ab317b20fc5
100,0,25a5ddd58e1b7af731e179e2f98ed42f,e51630054008b5867f9fe3e04d1dd016
200,0,25a5ddd58e1b7af731e179e2f98ed42f,053f6b9f70bbc1116e3af3c8a2ecdbe6
102.4590164,118.0327869,25a5ddd58e1b7af731e179e2f98ed42f,2d4ae904a46dd8141197a4bdbcbcebea
200,0,25a5ddd58e1b7af731e179e2f98ed42f,df04a338c0749cef4022674be6803411
99.36873375,127.2187152,25a5ddd58e1b7af731e179e2f98ed42f,f1970daaab6bd4c23edea9c6e4305b12
0,0,25a5ddd58e1b7af731e179e2f98ed42f,f53d9aa67d5fed6677cf8d57a4707485
45.45454545,0,25a5ddd58e1b7af731e179e2f98ed42f,86f33f0bc083cd2e9c543c4631d5690b
109.0909091,90.90909091,25a5ddd58e1b7af731e179e2f98ed42f,bce6c859f6e409e45c3665c11e202ca9
0,0,25a5ddd58e1b7af731e179e2f98ed42f,49399a850e5eedd6953e506218ebd4b2
98.11616954,127.7864992,25a5ddd58e1b7af731e179e2f98ed42f,3fa713b9a00c76b7b09419786eaf79e0
0,0,25a5ddd58e1b7af731e179e2f98ed42f,01e5ad8b6847aa68c70fe1acc54a884d
98.86943837,129.6134209,25a5ddd58e1b7af731e179e2f98ed42f,d32d7f7ead681a3c45ac0401b025169b
100,0,25a5ddd58e1b7af731e179e2f98ed42f,3d784b11288b827cbd97d6dbcd6602ec
125.3679654,95.84415584,25a5ddd58e1b7af731e179e2f98ed42f,682ee02d38c947defb4cf5e30fba6f96
106.3694268,86.62420382,25a5ddd58e1b7af731e179e2f98ed42f,71646c64f62c2748740c45b469e0d611
0,0,25a5ddd58e1b7af731e179e2f98ed42f,24e7fa348c6b922fe075358bdabc0b29
63.15789474,0,25a5ddd58e1b7af731e179e2f98ed42f,758bfe4f98e1d0fc26ef37ef7f9688e4
100,0,25a5ddd58e1b7af731e179e2f98ed42f,745fd2a3e78aaceb805e7bc19cf5f126
126.5646732,91.51599444,25a5ddd58e1b7af731e179e2f98ed42f,ade82b71d52bf8ebd00f724b25c87e95
93.33333333,0,25a5ddd58e1b7af731e179e2f98ed42f,ffc3716da11461d5337f42c2e9590797
0,0,25a5ddd58e1b7af731e179e2f98ed42f,cf76849b2d40cd089fa8fe823846b717
0,0,25a5ddd58e1b7af731e179e2f98ed42f,d1159a16ddc833d8787756a5b90b9141
128.3486239,99.08256881,25a5ddd58e1b7af731e179e2f98ed42f,2ffe19dc39838eaa55a52d7b2fbd687c
124.309816,98.46625767,25a5ddd58e1b7af731e179e2f98ed42f,7a1c1f680a11456d505f05fa70712213
126.2148338,95.2685422,25a5ddd58e1b7af731e179e2f98ed42f,16d76c912992709c8be29b896b8f9417
100,0,25a5ddd58e1b7af731e179e2f98ed42f,5a634567f5022bf46e1c990096fceb9f
90.90909091,0,25a5ddd58e1b7af731e179e2f98ed42f,59c61598abe68e36e2a0f6b24f5344a9
66.66666667,0,27caeb326b241334bfb308787974f959,6f6a807d57aae8f651222523dc82dc35
0,0,27caeb326b241334bfb308787974f959,14de632b07100527b0ced12fd4eeffb7
122.9773463,111.596548,27caeb326b241334bfb308787974f959,255fe2a8be0ed5c06dd99969ab4fea55
122.5105189,110.1683029,27caeb326b241334bfb308787974f959,52c6125836c465f4ac5232121dacb49d
122.3046358,110.9403974,27caeb326b241334bfb308787974f959,ff59dc439c6c323320bc355afe884fcb
0,0,27caeb326b241334bfb308787974f959,fbcda0bcb861e4726ca8871b8965ede4
125,106.6666667,27caeb326b241334bfb308787974f959,31598ba01a3fff03ed0a87d7dea11dfe
0,0,27caeb326b241334bfb308787974f959,bfef77a3e57907855444410d490e7bfd
0,0,27caeb326b241334bfb308787974f959,821887f9a002be16b5f79729fae59e01
122.962963,107.81893,27caeb326b241334bfb308787974f959,0b978fcfa7f2ec839c563a755e345ff8
0,0,27caeb326b241334bfb308787974f959,3d75035d20b173a867d4bf32c8a58f0b
100,0,27caeb326b241334bfb308787974f959,3626b893fc73a5cbd67d1ea48a5c7039
139.1304348,130.4347826,27caeb326b241334bfb308787974f959,1a6703883f8f47bb4daf09c03be3bda2
0,0,27caeb326b241334bfb308787974f959,94e99d76e87ee926faab66d382b3a955
122.5298588,111.1292074,27caeb326b241334bfb308787974f959,a1591595c04d12e88e3cb427fb667618
0,0,27caeb326b241334bfb308787974f959,3d784b11288b827cbd97d6dbcd6602ec
106.8965517,65.51724138,27caeb326b241334bfb308787974f959,682ee02d38c947defb4cf5e30fba6f96
110.5137395,115.4121864,27caeb326b241334bfb308787974f959,71646c64f62c2748740c45b469e0d611
0,0,27caeb326b241334bfb308787974f959,24e7fa348c6b922fe075358bdabc0b29
111.2165179,122.65625,27caeb326b241334bfb308787974f959,758bfe4f98e1d0fc26ef37ef7f9688e4
0,0,27caeb326b241334bfb308787974f959,745fd2a3e78aaceb805e7bc19cf5f126
110.0154083,122.0852594,27caeb326b241334bfb308787974f959,ade82b71d52bf8ebd00f724b25c87e95
110.8581436,112.4343257,27caeb326b241334bfb308787974f959,ffc3716da11461d5337f42c2e9590797
110.0222717,121.7520416,27caeb326b241334bfb308787974f959,cf76849b2d40cd089fa8fe823846b717
0,0,27caeb326b241334bfb308787974f959,d1159a16ddc833d8787756a5b90b9141
103.7037037,70.37037037,27caeb326b241334bfb308787974f959,2ffe19dc39838eaa55a52d7b2fbd687c
107.26979,118.5783522,27caeb326b241334bfb308787974f959,7a1c1f680a11456d505f05fa70712213
50,0,27caeb326b241334bfb308787974f959,16d76c912992709c8be29b896b8f9417
0,0,27caeb326b241334bfb308787974f959,5a634567f5022bf46e1c990096fceb9f
107.4693423,120.1783724,27caeb326b241334bfb308787974f959,59c61598abe68e36e2a0f6b24f5344a9
38.88888889,22.22222222,2877e9e9980619126420db0163ee0779,ce84530bdb8f4a9e7cf97e14d536b8a0
91.89602446,105.8103976,2877e9e9980619126420db0163ee0779,ec1701b0740d49558c0e4292fbcf5d28
75,0,2877e9e9980619126420db0163ee0779,355440241677831feb31321e4f47389c
76,116,2877e9e9980619126420db0163ee0779,5254f09164f6bcfba80a12e595ca4724
91.44800777,108.1956592,2877e9e9980619126420db0163ee0779,fde04f931b1efe670ec01ec59424cd20
0,0,2877e9e9980619126420db0163ee0779,093587100e2037b5dec3199d77b35e8b
92.46358455,104.8131729,2877e9e9980619126420db0163ee0779,59fa10b4c9f3cd3cf1048a41966fe24e
0,0,2877e9e9980619126420db0163ee0779,c4d3f5f09856d59a1ebd1618e137dc57
0,0,2877e9e9980619126420db0163ee0779,68b4e768ed5b52bf2d2f882ebd051c66
92.84802043,104.5977011,2877e9e9980619126420db0163ee0779,6fd2a56d4457a4617bc4931d6c9f3f31
0,0,2877e9e9980619126420db0163ee0779,0e35575a0624318cc691947fe700df94
91.42857143,108.5714286,2877e9e9980619126420db0163ee0779,545561642487bf6991898bd62e9c3172
94.15041783,97.49303621,2877e9e9980619126420db0163ee0779,fe4fc80aa14544264b2eca38dbe85bd1
0,0,2877e9e9980619126420db0163ee0779,a05b7a85a87b3c7789bf03ec6de8a132
94.46902655,98.67256637,2877e9e9980619126420db0163ee0779,f85a47779c423d73ea3b2aa48c54ff8b
0,0,2877e9e9980619126420db0163ee0779,3d784b11288b827cbd97d6dbcd6602ec
84.61538462,38.46153846,2877e9e9980619126420db0163ee0779,682ee02d38c947defb4cf5e30fba6f96
107.2311047,92.40552326,2877e9e9980619126420db0163ee0779,71646c64f62c2748740c45b469e0d611
0,0,2877e9e9980619126420db0163ee0779,24e7fa348c6b922fe075358bdabc0b29
0,0,2877e9e9980619126420db0163ee0779,758bfe4f98e1d0fc26ef37ef7f9688e4
0,0,2877e9e9980619126420db0163ee0779,745fd2a3e78aaceb805e7bc19cf5f126
109.0909091,82.33766234,2877e9e9980619126420db0163ee0779,ade82b71d52bf8ebd00f724b25c87e95
109.7416813,92.88528897,2877e9e9980619126420db0163ee0779,ffc3716da11461d5337f42c2e9590797
94,56,2877e9e9980619126420db0163ee0779,cf76849b2d40cd089fa8fe823846b717
0,0,2877e9e9980619126420db0163ee0779,d1159a16ddc833d8787756a5b90b9141
98.7804878,69.51219512,2877e9e9980619126420db0163ee0779,2ffe19dc39838eaa55a52d7b2fbd687c
66.66666667,10,2877e9e9980619126420db0163ee0779,7a1c1f680a11456d505f05fa70712213
91.66666667,50,2877e9e9980619126420db0163ee0779,16d76c912992709c8be29b896b8f9417
0,0,2877e9e9980619126420db0163ee0779,5a634567f5022bf46e1c990096fceb9f
110.4604889,92.32518476,2877e9e9980619126420db0163ee0779,59c61598abe68e36e2a0f6b24f5344a9
91.89189189,113.5135135,32f2054d115f0b36efaa76e3a80a97d6,137eed94de2c9698e4ac04e9ae73df02
98.63091843,111.9224187,32f2054d115f0b36efaa76e3a80a97d6,64e4b07f8d90902bcab1aa9e6b5d2ecf
0,0,32f2054d115f0b36efaa76e3a80a97d6,f5e2c91dffa679bce11356eb8b60d26c
